,number,value,datetime_start,datetime_complete,duration,params_C,params_M,params_N,params_P,params_S,state
3150,3150,36.8,2023-12-07 16:27:06.677768,2023-12-07 16:27:07.067753,0 days 00:00:00.389985,0.6,0.1,8.0,300,random selection,COMPLETE
3151,3151,38.4,2023-12-07 16:27:07.068037,2023-12-07 16:27:07.569615,0 days 00:00:00.501578,0.8,0.1,8.0,200,weighted choice,COMPLETE
3152,3152,40.4,2023-12-07 16:27:07.569915,2023-12-07 16:27:07.987129,0 days 00:00:00.417214,0.6,0.01,8.0,100,roulette wheel,COMPLETE
3153,3153,37.6,2023-12-07 16:27:07.987413,2023-12-07 16:27:08.494572,0 days 00:00:00.507159,0.6,0.33,6.0,200,roulette wheel,COMPLETE
3154,3154,38.4,2023-12-07 16:27:08.494850,2023-12-07 16:27:08.889214,0 days 00:00:00.394364,0.5,0.1,8.0,50,roulette wheel,COMPLETE
3155,3155,37.6,2023-12-07 16:27:08.889502,2023-12-07 16:27:09.411211,0 days 00:00:00.521709,0.8,0.1,8.0,250,weighted choice,COMPLETE
3156,3156,37.6,2023-12-07 16:27:09.411503,2023-12-07 16:27:09.938890,0 days 00:00:00.527387,0.5,0.33,8.0,100,roulette wheel,COMPLETE
3157,3157,38.8,2023-12-07 16:27:09.939178,2023-12-07 16:27:10.315573,0 days 00:00:00.376395,0.95,0.1,6.0,100,roulette wheel,COMPLETE
3158,3158,38.8,2023-12-07 16:27:10.315914,2023-12-07 16:27:10.710182,0 days 00:00:00.394268,0.5,0.1,6.0,100,roulette wheel,COMPLETE
3159,3159,37.2,2023-12-07 16:27:10.710454,2023-12-07 16:27:11.196008,0 days 00:00:00.485554,0.8,0.33,6.0,50,roulette wheel,COMPLETE
3160,3160,36.8,2023-12-07 16:27:11.196296,2023-12-07 16:27:11.819897,0 days 00:00:00.623601,0.5,0.5,8.0,200,random selection,COMPLETE
3161,3161,40.4,2023-12-07 16:27:11.820188,2023-12-07 16:27:12.228603,0 days 00:00:00.408415,0.6,0.01,6.0,50,roulette wheel,COMPLETE
3162,3162,38.0,2023-12-07 16:27:12.228892,2023-12-07 16:27:12.608824,0 days 00:00:00.379932,0.95,0.1,6.0,100,roulette wheel,COMPLETE
3163,3163,40.0,2023-12-07 16:27:12.609110,2023-12-07 16:27:13.137362,0 days 00:00:00.528252,0.5,0.01,6.0,100,weighted choice,COMPLETE
3164,3164,38.0,2023-12-07 16:27:13.137696,2023-12-07 16:27:13.507611,0 days 00:00:00.369915,0.8,0.01,8.0,200,random selection,COMPLETE
3165,3165,43.2,2023-12-07 16:27:13.507894,2023-12-07 16:27:13.935779,0 days 00:00:00.427885,0.6,0.0,6.0,100,weighted choice,COMPLETE
3166,3166,38.0,2023-12-07 16:27:13.936079,2023-12-07 16:27:14.599711,0 days 00:00:00.663632,0.5,0.33,6.0,250,weighted choice,COMPLETE
3167,3167,36.8,2023-12-07 16:27:14.600013,2023-12-07 16:27:14.989873,0 days 00:00:00.389860,0.5,0.1,6.0,150,random selection,COMPLETE
3168,3168,37.6,2023-12-07 16:27:14.990154,2023-12-07 16:27:15.491139,0 days 00:00:00.500985,0.8,0.33,8.0,20,roulette wheel,COMPLETE
3169,3169,38.0,2023-12-07 16:27:15.491412,2023-12-07 16:27:15.889759,0 days 00:00:00.398347,0.8,0.1,8.0,250,roulette wheel,COMPLETE
3170,3170,37.2,2023-12-07 16:27:15.890047,2023-12-07 16:27:16.476186,0 days 00:00:00.586139,0.95,0.5,8.0,50,roulette wheel,COMPLETE
3171,3171,36.0,2023-12-07 16:27:16.476488,2023-12-07 16:27:16.983829,0 days 00:00:00.507341,0.95,0.33,8.0,200,random selection,COMPLETE
3172,3172,37.2,2023-12-07 16:27:16.984114,2023-12-07 16:27:17.467063,0 days 00:00:00.482949,0.95,0.33,6.0,50,roulette wheel,COMPLETE
3173,3173,38.0,2023-12-07 16:27:17.467350,2023-12-07 16:27:18.049684,0 days 00:00:00.582334,0.8,0.5,6.0,200,roulette wheel,COMPLETE
3174,3174,37.6,2023-12-07 16:27:18.049976,2023-12-07 16:27:18.448412,0 days 00:00:00.398436,0.8,0.1,8.0,250,roulette wheel,COMPLETE
3175,3175,37.2,2023-12-07 16:27:18.448682,2023-12-07 16:27:18.808705,0 days 00:00:00.360023,0.95,0.01,8.0,150,random selection,COMPLETE
3176,3176,39.6,2023-12-07 16:27:18.809000,2023-12-07 16:27:19.147117,0 days 00:00:00.338117,0.95,0.0,6.0,200,weighted choice,COMPLETE
3177,3177,38.4,2023-12-07 16:27:19.147395,2023-12-07 16:27:19.899750,0 days 00:00:00.752355,0.5,0.0,6.0,10,weighted choice,COMPLETE
3178,3178,37.2,2023-12-07 16:27:19.900028,2023-12-07 16:27:20.427077,0 days 00:00:00.527049,0.6,0.1,6.0,250,weighted choice,COMPLETE
3179,3179,38.0,2023-12-07 16:27:20.427365,2023-12-07 16:27:21.000970,0 days 00:00:00.573605,0.95,0.5,8.0,300,random selection,COMPLETE
3180,3180,36.8,2023-12-07 16:27:21.001272,2023-12-07 16:27:21.499082,0 days 00:00:00.497810,0.6,0.33,6.0,150,random selection,COMPLETE
3181,3181,40.8,2023-12-07 16:27:21.499375,2023-12-07 16:27:21.879569,0 days 00:00:00.380194,0.8,0.01,8.0,50,roulette wheel,COMPLETE
3182,3182,37.2,2023-12-07 16:27:21.879845,2023-12-07 16:27:22.379673,0 days 00:00:00.499828,0.6,0.33,6.0,200,random selection,COMPLETE
3183,3183,36.8,2023-12-07 16:27:22.379969,2023-12-07 16:27:22.870925,0 days 00:00:00.490956,0.95,0.33,6.0,10,roulette wheel,COMPLETE
3184,3184,36.4,2023-12-07 16:27:22.871222,2023-12-07 16:27:23.372239,0 days 00:00:00.501017,0.8,0.33,8.0,250,random selection,COMPLETE
3185,3185,36.8,2023-12-07 16:27:23.372552,2023-12-07 16:27:23.746470,0 days 00:00:00.373918,0.6,0.1,6.0,250,random selection,COMPLETE
3186,3186,39.2,2023-12-07 16:27:23.746751,2023-12-07 16:27:24.450322,0 days 00:00:00.703571,0.6,0.0,8.0,10,weighted choice,COMPLETE
3187,3187,37.2,2023-12-07 16:27:24.450608,2023-12-07 16:27:24.972331,0 days 00:00:00.521723,0.6,0.33,8.0,10,roulette wheel,COMPLETE
3188,3188,38.8,2023-12-07 16:27:24.972657,2023-12-07 16:27:25.378064,0 days 00:00:00.405407,0.6,0.01,8.0,300,roulette wheel,COMPLETE
3189,3189,37.6,2023-12-07 16:27:25.378353,2023-12-07 16:27:25.949108,0 days 00:00:00.570755,0.8,0.5,6.0,200,random selection,COMPLETE
3190,3190,38.0,2023-12-07 16:27:25.949398,2023-12-07 16:27:26.525141,0 days 00:00:00.575743,0.8,0.5,8.0,150,random selection,COMPLETE
3191,3191,39.6,2023-12-07 16:27:26.525431,2023-12-07 16:27:26.887421,0 days 00:00:00.361990,0.95,0.01,8.0,300,roulette wheel,COMPLETE
3192,3192,38.0,2023-12-07 16:27:26.887694,2023-12-07 16:27:27.408437,0 days 00:00:00.520743,0.5,0.33,8.0,300,roulette wheel,COMPLETE
3193,3193,37.2,2023-12-07 16:27:27.408715,2023-12-07 16:27:27.984924,0 days 00:00:00.576209,0.95,0.5,6.0,100,roulette wheel,COMPLETE
3194,3194,40.0,2023-12-07 16:27:27.985200,2023-12-07 16:27:28.286664,0 days 00:00:00.301464,0.6,0.0,8.0,200,roulette wheel,COMPLETE
3195,3195,36.8,2023-12-07 16:27:28.286948,2023-12-07 16:27:28.897495,0 days 00:00:00.610547,0.5,0.5,6.0,250,roulette wheel,COMPLETE
3196,3196,38.4,2023-12-07 16:27:28.897776,2023-12-07 16:27:29.429458,0 days 00:00:00.531682,0.5,0.33,6.0,300,roulette wheel,COMPLETE
3197,3197,37.2,2023-12-07 16:27:29.429740,2023-12-07 16:27:30.048328,0 days 00:00:00.618588,0.5,0.5,6.0,300,roulette wheel,COMPLETE
3198,3198,36.8,2023-12-07 16:27:30.048619,2023-12-07 16:27:30.427002,0 days 00:00:00.378383,0.8,0.01,8.0,50,random selection,COMPLETE
3199,3199,40.8,2023-12-07 16:27:30.427299,2023-12-07 16:27:30.732766,0 days 00:00:00.305467,0.5,0.0,6.0,300,roulette wheel,COMPLETE
3200,3200,37.2,2023-12-07 16:27:30.733049,2023-12-07 16:27:30.992293,0 days 00:00:00.259244,0.8,0.0,8.0,300,random selection,COMPLETE
3201,3201,39.6,2023-12-07 16:27:30.992582,2023-12-07 16:27:31.623869,0 days 00:00:00.631287,0.5,0.0,6.0,10,roulette wheel,COMPLETE
3202,3202,37.2,2023-12-07 16:27:31.624151,2023-12-07 16:27:32.010653,0 days 00:00:00.386502,0.6,0.1,8.0,20,random selection,COMPLETE
3203,3203,37.6,2023-12-07 16:27:32.010952,2023-12-07 16:27:32.380870,0 days 00:00:00.369918,0.8,0.1,6.0,200,roulette wheel,COMPLETE
3204,3204,42.0,2023-12-07 16:27:32.381157,2023-12-07 16:27:32.685066,0 days 00:00:00.303909,0.5,0.0,6.0,300,roulette wheel,COMPLETE
3205,3205,37.6,2023-12-07 16:27:32.685367,2023-12-07 16:27:33.269674,0 days 00:00:00.584307,0.95,0.33,6.0,150,weighted choice,COMPLETE
3206,3206,36.8,2023-12-07 16:27:33.269976,2023-12-07 16:27:33.850979,0 days 00:00:00.581003,0.8,0.5,8.0,250,roulette wheel,COMPLETE
3207,3207,38.0,2023-12-07 16:27:33.851273,2023-12-07 16:27:34.365504,0 days 00:00:00.514231,0.95,0.33,8.0,200,roulette wheel,COMPLETE
3208,3208,37.6,2023-12-07 16:27:34.365795,2023-12-07 16:27:35.020551,0 days 00:00:00.654756,0.5,0.5,6.0,10,weighted choice,COMPLETE
3209,3209,38.4,2023-12-07 16:27:35.020849,2023-12-07 16:27:35.597567,0 days 00:00:00.576718,0.8,0.5,6.0,200,roulette wheel,COMPLETE
3210,3210,41.6,2023-12-07 16:27:35.597865,2023-12-07 16:27:36.203941,0 days 00:00:00.606076,0.5,0.0,6.0,20,roulette wheel,COMPLETE
3211,3211,38.0,2023-12-07 16:27:36.204246,2023-12-07 16:27:36.704046,0 days 00:00:00.499800,0.8,0.33,8.0,100,roulette wheel,COMPLETE
3212,3212,37.6,2023-12-07 16:27:36.704356,2023-12-07 16:27:37.185738,0 days 00:00:00.481382,0.8,0.33,6.0,20,random selection,COMPLETE
3213,3213,38.4,2023-12-07 16:27:37.186035,2023-12-07 16:27:37.758290,0 days 00:00:00.572255,0.95,0.5,6.0,50,random selection,COMPLETE
3214,3214,37.6,2023-12-07 16:27:37.758592,2023-12-07 16:27:38.257211,0 days 00:00:00.498619,0.95,0.33,8.0,20,roulette wheel,COMPLETE
3215,3215,37.2,2023-12-07 16:27:38.257499,2023-12-07 16:27:38.850229,0 days 00:00:00.592730,0.6,0.5,6.0,100,roulette wheel,COMPLETE
3216,3216,36.4,2023-12-07 16:27:38.850518,2023-12-07 16:27:39.641804,0 days 00:00:00.791286,0.5,0.5,8.0,300,weighted choice,COMPLETE
3217,3217,38.0,2023-12-07 16:27:39.642108,2023-12-07 16:27:40.085697,0 days 00:00:00.443589,0.95,0.1,8.0,300,roulette wheel,COMPLETE
3218,3218,37.2,2023-12-07 16:27:40.085992,2023-12-07 16:27:40.660767,0 days 00:00:00.574775,0.5,0.33,8.0,10,weighted choice,COMPLETE
3219,3219,41.2,2023-12-07 16:27:40.661054,2023-12-07 16:27:40.908582,0 days 00:00:00.247528,0.95,0.0,8.0,100,roulette wheel,COMPLETE
3220,3220,38.0,2023-12-07 16:27:40.908874,2023-12-07 16:27:41.416470,0 days 00:00:00.507596,0.95,0.1,8.0,200,weighted choice,COMPLETE
3221,3221,36.8,2023-12-07 16:27:41.416760,2023-12-07 16:27:41.987041,0 days 00:00:00.570281,0.8,0.5,6.0,50,random selection,COMPLETE
3222,3222,38.4,2023-12-07 16:27:41.987330,2023-12-07 16:27:42.574638,0 days 00:00:00.587308,0.8,0.5,8.0,10,roulette wheel,COMPLETE
3223,3223,37.2,2023-12-07 16:27:42.574923,2023-12-07 16:27:43.151970,0 days 00:00:00.577047,0.8,0.5,8.0,100,roulette wheel,COMPLETE
3224,3224,38.0,2023-12-07 16:27:43.152256,2023-12-07 16:27:43.751837,0 days 00:00:00.599581,0.6,0.5,8.0,50,random selection,COMPLETE
3225,3225,37.6,2023-12-07 16:27:43.752147,2023-12-07 16:27:44.381424,0 days 00:00:00.629277,0.5,0.5,8.0,300,roulette wheel,COMPLETE
3226,3226,38.0,2023-12-07 16:27:44.381735,2023-12-07 16:27:44.982316,0 days 00:00:00.600581,0.6,0.5,6.0,50,roulette wheel,COMPLETE
3227,3227,37.6,2023-12-07 16:27:44.982606,2023-12-07 16:27:45.498868,0 days 00:00:00.516262,0.5,0.33,6.0,250,roulette wheel,COMPLETE
3228,3228,36.8,2023-12-07 16:27:45.499160,2023-12-07 16:27:46.081350,0 days 00:00:00.582190,0.8,0.5,8.0,150,random selection,COMPLETE
3229,3229,37.6,2023-12-07 16:27:46.081650,2023-12-07 16:27:46.325173,0 days 00:00:00.243523,0.95,0.0,8.0,300,random selection,COMPLETE
3230,3230,37.2,2023-12-07 16:27:46.325468,2023-12-07 16:27:46.692975,0 days 00:00:00.367507,0.8,0.01,6.0,20,random selection,COMPLETE
3231,3231,38.0,2023-12-07 16:27:46.693274,2023-12-07 16:27:47.176589,0 days 00:00:00.483315,0.8,0.33,6.0,200,roulette wheel,COMPLETE
3232,3232,37.6,2023-12-07 16:27:47.176881,2023-12-07 16:27:47.661835,0 days 00:00:00.484954,0.95,0.33,6.0,20,roulette wheel,COMPLETE
3233,3233,41.2,2023-12-07 16:27:47.662160,2023-12-07 16:27:47.928769,0 days 00:00:00.266609,0.8,0.0,8.0,100,roulette wheel,COMPLETE
3234,3234,37.6,2023-12-07 16:27:47.929055,2023-12-07 16:27:48.326572,0 days 00:00:00.397517,0.6,0.1,8.0,300,roulette wheel,COMPLETE
3235,3235,40.0,2023-12-07 16:27:48.326860,2023-12-07 16:27:48.807348,0 days 00:00:00.480488,0.5,0.01,6.0,10,roulette wheel,COMPLETE
3236,3236,38.4,2023-12-07 16:27:48.807628,2023-12-07 16:27:49.182997,0 days 00:00:00.375369,0.8,0.01,8.0,200,roulette wheel,COMPLETE
3237,3237,38.8,2023-12-07 16:27:49.183302,2023-12-07 16:27:49.568161,0 days 00:00:00.384859,0.95,0.1,6.0,250,random selection,COMPLETE
3238,3238,40.8,2023-12-07 16:27:49.568451,2023-12-07 16:27:49.998712,0 days 00:00:00.430261,0.8,0.01,6.0,100,weighted choice,COMPLETE
3239,3239,40.4,2023-12-07 16:27:49.998999,2023-12-07 16:27:50.391659,0 days 00:00:00.392660,0.6,0.01,6.0,100,roulette wheel,COMPLETE
3240,3240,39.2,2023-12-07 16:27:50.391930,2023-12-07 16:27:50.967940,0 days 00:00:00.576010,0.6,0.0,6.0,10,roulette wheel,COMPLETE
3241,3241,43.6,2023-12-07 16:27:50.968231,2023-12-07 16:27:51.532179,0 days 00:00:00.563948,0.5,0.0,8.0,50,roulette wheel,COMPLETE
3242,3242,36.4,2023-12-07 16:27:51.532486,2023-12-07 16:27:51.838976,0 days 00:00:00.306490,0.5,0.0,6.0,150,random selection,COMPLETE
3243,3243,35.6,2023-12-07 16:27:51.839268,2023-12-07 16:27:52.258861,0 days 00:00:00.419593,0.95,0.0,6.0,20,random selection,COMPLETE
3244,3244,40.4,2023-12-07 16:27:52.259156,2023-12-07 16:27:52.555464,0 days 00:00:00.296308,0.6,0.0,8.0,250,roulette wheel,COMPLETE
3245,3245,42.4,2023-12-07 16:27:52.555759,2023-12-07 16:27:53.183183,0 days 00:00:00.627424,0.6,0.0,6.0,50,weighted choice,COMPLETE
3246,3246,38.0,2023-12-07 16:27:53.183476,2023-12-07 16:27:53.569905,0 days 00:00:00.386429,0.95,0.1,6.0,200,roulette wheel,COMPLETE
3247,3247,37.6,2023-12-07 16:27:53.570185,2023-12-07 16:27:54.200871,0 days 00:00:00.630686,0.5,0.5,8.0,10,roulette wheel,COMPLETE
3248,3248,37.6,2023-12-07 16:27:54.201168,2023-12-07 16:27:54.582449,0 days 00:00:00.381281,0.95,0.1,6.0,200,random selection,COMPLETE
3249,3249,40.0,2023-12-07 16:27:54.582742,2023-12-07 16:27:54.966722,0 days 00:00:00.383980,0.8,0.01,8.0,50,roulette wheel,COMPLETE
3250,3250,38.0,2023-12-07 16:27:54.967008,2023-12-07 16:27:55.501759,0 days 00:00:00.534751,0.6,0.33,8.0,300,roulette wheel,COMPLETE
3251,3251,38.4,2023-12-07 16:27:55.502053,2023-12-07 16:27:55.895338,0 days 00:00:00.393285,0.8,0.1,8.0,250,roulette wheel,COMPLETE
3252,3252,37.6,2023-12-07 16:27:55.895639,2023-12-07 16:27:56.395509,0 days 00:00:00.499870,0.6,0.33,6.0,100,random selection,COMPLETE
3253,3253,37.6,2023-12-07 16:27:56.395810,2023-12-07 16:27:57.054708,0 days 00:00:00.658898,0.5,0.5,6.0,20,weighted choice,COMPLETE
3254,3254,40.8,2023-12-07 16:27:57.054995,2023-12-07 16:27:57.478560,0 days 00:00:00.423565,0.5,0.01,6.0,100,roulette wheel,COMPLETE
3255,3255,38.0,2023-12-07 16:27:57.478860,2023-12-07 16:27:57.804929,0 days 00:00:00.326069,0.5,0.0,8.0,200,random selection,COMPLETE
3256,3256,37.6,2023-12-07 16:27:57.805235,2023-12-07 16:27:58.397475,0 days 00:00:00.592240,0.95,0.5,6.0,250,roulette wheel,COMPLETE
3257,3257,37.6,2023-12-07 16:27:58.397785,2023-12-07 16:27:58.655611,0 days 00:00:00.257826,0.8,0.0,8.0,150,random selection,COMPLETE
3258,3258,37.2,2023-12-07 16:27:58.655907,2023-12-07 16:27:59.037681,0 days 00:00:00.381774,0.6,0.01,6.0,200,random selection,COMPLETE
3259,3259,37.2,2023-12-07 16:27:59.037976,2023-12-07 16:27:59.633648,0 days 00:00:00.595672,0.95,0.5,6.0,250,roulette wheel,COMPLETE
3260,3260,39.2,2023-12-07 16:27:59.633956,2023-12-07 16:28:00.168628,0 days 00:00:00.534672,0.5,0.1,6.0,200,weighted choice,COMPLETE
3261,3261,37.6,2023-12-07 16:28:00.168916,2023-12-07 16:28:00.674386,0 days 00:00:00.505470,0.8,0.33,6.0,250,roulette wheel,COMPLETE
3262,3262,38.0,2023-12-07 16:28:00.674683,2023-12-07 16:28:01.208683,0 days 00:00:00.534000,0.5,0.33,6.0,200,roulette wheel,COMPLETE
3263,3263,39.2,2023-12-07 16:28:01.208988,2023-12-07 16:28:01.594469,0 days 00:00:00.385481,0.95,0.1,8.0,20,roulette wheel,COMPLETE
3264,3264,38.4,2023-12-07 16:28:01.594782,2023-12-07 16:28:01.976677,0 days 00:00:00.381895,0.6,0.01,6.0,300,roulette wheel,COMPLETE
3265,3265,38.8,2023-12-07 16:28:01.976969,2023-12-07 16:28:02.230938,0 days 00:00:00.253969,0.95,0.0,8.0,200,roulette wheel,COMPLETE
3266,3266,37.6,2023-12-07 16:28:02.231252,2023-12-07 16:28:02.798456,0 days 00:00:00.567204,0.95,0.5,8.0,300,random selection,COMPLETE
3267,3267,41.2,2023-12-07 16:28:02.798753,2023-12-07 16:28:03.080427,0 days 00:00:00.281674,0.6,0.0,6.0,200,roulette wheel,COMPLETE
3268,3268,38.4,2023-12-07 16:28:03.080738,2023-12-07 16:28:03.454413,0 days 00:00:00.373675,0.8,0.1,6.0,10,roulette wheel,COMPLETE
3269,3269,38.0,2023-12-07 16:28:03.454725,2023-12-07 16:28:03.988448,0 days 00:00:00.533723,0.5,0.33,8.0,10,roulette wheel,COMPLETE
3270,3270,39.2,2023-12-07 16:28:03.988755,2023-12-07 16:28:04.350210,0 days 00:00:00.361455,0.95,0.01,8.0,150,roulette wheel,COMPLETE
3271,3271,36.0,2023-12-07 16:28:04.350501,2023-12-07 16:28:04.967681,0 days 00:00:00.617180,0.5,0.0,6.0,10,random selection,COMPLETE
3272,3272,38.0,2023-12-07 16:28:04.967977,2023-12-07 16:28:05.348645,0 days 00:00:00.380668,0.8,0.1,8.0,20,roulette wheel,COMPLETE
3273,3273,37.2,2023-12-07 16:28:05.348940,2023-12-07 16:28:05.735350,0 days 00:00:00.386410,0.6,0.1,8.0,50,random selection,COMPLETE
3274,3274,41.6,2023-12-07 16:28:05.735659,2023-12-07 16:28:06.188862,0 days 00:00:00.453203,0.95,0.0,6.0,20,roulette wheel,COMPLETE
3275,3275,37.2,2023-12-07 16:28:06.189154,2023-12-07 16:28:06.720599,0 days 00:00:00.531445,0.5,0.33,6.0,10,roulette wheel,COMPLETE
3276,3276,41.2,2023-12-07 16:28:06.720893,2023-12-07 16:28:07.136003,0 days 00:00:00.415110,0.6,0.01,8.0,50,roulette wheel,COMPLETE
3277,3277,36.8,2023-12-07 16:28:07.136321,2023-12-07 16:28:07.788613,0 days 00:00:00.652292,0.8,0.5,8.0,100,weighted choice,COMPLETE
3278,3278,38.0,2023-12-07 16:28:07.788926,2023-12-07 16:28:08.206443,0 days 00:00:00.417517,0.5,0.01,6.0,250,random selection,COMPLETE
3279,3279,39.6,2023-12-07 16:28:08.206772,2023-12-07 16:28:08.615765,0 days 00:00:00.408993,0.5,0.01,6.0,250,roulette wheel,COMPLETE
3280,3280,36.8,2023-12-07 16:28:08.616062,2023-12-07 16:28:09.144087,0 days 00:00:00.528025,0.5,0.33,6.0,10,random selection,COMPLETE
3281,3281,38.8,2023-12-07 16:28:09.144422,2023-12-07 16:28:09.679214,0 days 00:00:00.534792,0.5,0.1,6.0,250,weighted choice,COMPLETE
3282,3282,37.2,2023-12-07 16:28:09.679519,2023-12-07 16:28:10.286756,0 days 00:00:00.607237,0.8,0.5,6.0,20,weighted choice,COMPLETE
3283,3283,36.8,2023-12-07 16:28:10.287062,2023-12-07 16:28:10.865820,0 days 00:00:00.578758,0.95,0.5,6.0,200,roulette wheel,COMPLETE
3284,3284,38.8,2023-12-07 16:28:10.866131,2023-12-07 16:28:11.241314,0 days 00:00:00.375183,0.8,0.1,6.0,200,roulette wheel,COMPLETE
3285,3285,37.6,2023-12-07 16:28:11.241614,2023-12-07 16:28:11.974710,0 days 00:00:00.733096,0.5,0.5,8.0,150,weighted choice,COMPLETE
3286,3286,39.2,2023-12-07 16:28:11.975021,2023-12-07 16:28:12.457466,0 days 00:00:00.482445,0.95,0.01,8.0,250,weighted choice,COMPLETE
3287,3287,39.2,2023-12-07 16:28:12.457768,2023-12-07 16:28:12.836606,0 days 00:00:00.378838,0.8,0.01,8.0,200,roulette wheel,COMPLETE
3288,3288,38.4,2023-12-07 16:28:12.836907,2023-12-07 16:28:13.453392,0 days 00:00:00.616485,0.5,0.5,6.0,50,roulette wheel,COMPLETE
3289,3289,38.0,2023-12-07 16:28:13.453689,2023-12-07 16:28:13.935153,0 days 00:00:00.481464,0.95,0.1,6.0,150,weighted choice,COMPLETE
3290,3290,38.4,2023-12-07 16:28:13.935452,2023-12-07 16:28:14.539030,0 days 00:00:00.603578,0.6,0.5,8.0,20,roulette wheel,COMPLETE
3291,3291,37.6,2023-12-07 16:28:14.539342,2023-12-07 16:28:15.114517,0 days 00:00:00.575175,0.8,0.5,6.0,50,roulette wheel,COMPLETE
3292,3292,37.6,2023-12-07 16:28:15.114813,2023-12-07 16:28:15.714816,0 days 00:00:00.600003,0.5,0.5,6.0,250,random selection,COMPLETE
3293,3293,42.0,2023-12-07 16:28:15.715119,2023-12-07 16:28:16.021545,0 days 00:00:00.306426,0.5,0.0,6.0,300,roulette wheel,COMPLETE
3294,3294,37.2,2023-12-07 16:28:16.021832,2023-12-07 16:28:16.592924,0 days 00:00:00.571092,0.8,0.5,6.0,200,random selection,COMPLETE
3295,3295,38.0,2023-12-07 16:28:16.593230,2023-12-07 16:28:17.010956,0 days 00:00:00.417726,0.5,0.01,8.0,250,random selection,COMPLETE
3296,3296,37.6,2023-12-07 16:28:17.011274,2023-12-07 16:28:17.619194,0 days 00:00:00.607920,0.6,0.5,8.0,300,random selection,COMPLETE
3297,3297,40.8,2023-12-07 16:28:17.619509,2023-12-07 16:28:18.012141,0 days 00:00:00.392632,0.95,0.01,6.0,20,weighted choice,COMPLETE
3298,3298,37.2,2023-12-07 16:28:18.012440,2023-12-07 16:28:18.404913,0 days 00:00:00.392473,0.6,0.1,8.0,150,roulette wheel,COMPLETE
3299,3299,37.6,2023-12-07 16:28:18.405214,2023-12-07 16:28:18.796525,0 days 00:00:00.391311,0.95,0.1,8.0,100,roulette wheel,COMPLETE
3300,3300,38.8,2023-12-07 16:28:18.796824,2023-12-07 16:28:19.159484,0 days 00:00:00.362660,0.95,0.01,8.0,150,roulette wheel,COMPLETE
3301,3301,36.4,2023-12-07 16:28:19.159788,2023-12-07 16:28:19.742725,0 days 00:00:00.582937,0.5,0.0,8.0,20,random selection,COMPLETE
3302,3302,38.4,2023-12-07 16:28:19.743030,2023-12-07 16:28:20.126976,0 days 00:00:00.383946,0.6,0.1,6.0,150,roulette wheel,COMPLETE
3303,3303,41.2,2023-12-07 16:28:20.127285,2023-12-07 16:28:20.563601,0 days 00:00:00.436316,0.5,0.01,6.0,20,roulette wheel,COMPLETE
3304,3304,38.8,2023-12-07 16:28:20.563887,2023-12-07 16:28:20.939678,0 days 00:00:00.375791,0.8,0.01,8.0,300,roulette wheel,COMPLETE
3305,3305,38.0,2023-12-07 16:28:20.939980,2023-12-07 16:28:21.516530,0 days 00:00:00.576550,0.8,0.5,6.0,150,roulette wheel,COMPLETE
3306,3306,36.0,2023-12-07 16:28:21.516830,2023-12-07 16:28:21.912322,0 days 00:00:00.395492,0.95,0.01,8.0,10,random selection,COMPLETE
3307,3307,37.6,2023-12-07 16:28:21.912637,2023-12-07 16:28:22.461897,0 days 00:00:00.549260,0.6,0.33,6.0,50,weighted choice,COMPLETE
3308,3308,40.4,2023-12-07 16:28:22.462191,2023-12-07 16:28:22.699975,0 days 00:00:00.237784,0.8,0.0,6.0,250,roulette wheel,COMPLETE
3309,3309,37.6,2023-12-07 16:28:22.700304,2023-12-07 16:28:23.385466,0 days 00:00:00.685162,0.6,0.5,8.0,100,weighted choice,COMPLETE
3310,3310,37.2,2023-12-07 16:28:23.385801,2023-12-07 16:28:23.966003,0 days 00:00:00.580202,0.6,0.5,6.0,300,random selection,COMPLETE
3311,3311,39.2,2023-12-07 16:28:23.966294,2023-12-07 16:28:24.491586,0 days 00:00:00.525292,0.5,0.33,6.0,20,roulette wheel,COMPLETE
3312,3312,36.8,2023-12-07 16:28:24.491881,2023-12-07 16:28:24.990553,0 days 00:00:00.498672,0.6,0.33,6.0,20,random selection,COMPLETE
3313,3313,36.8,2023-12-07 16:28:24.990862,2023-12-07 16:28:25.778683,0 days 00:00:00.787821,0.5,0.5,6.0,300,weighted choice,COMPLETE
3314,3314,38.0,2023-12-07 16:28:25.778993,2023-12-07 16:28:26.127394,0 days 00:00:00.348401,0.95,0.01,6.0,20,random selection,COMPLETE
3315,3315,36.8,2023-12-07 16:28:26.127697,2023-12-07 16:28:26.345737,0 days 00:00:00.218040,0.95,0.0,6.0,100,random selection,COMPLETE
3316,3316,36.8,2023-12-07 16:28:26.346041,2023-12-07 16:28:26.874967,0 days 00:00:00.528926,0.5,0.33,8.0,100,roulette wheel,COMPLETE
3317,3317,37.6,2023-12-07 16:28:26.875276,2023-12-07 16:28:27.659718,0 days 00:00:00.784442,0.5,0.5,6.0,300,weighted choice,COMPLETE
3318,3318,43.6,2023-12-07 16:28:27.660018,2023-12-07 16:28:28.257250,0 days 00:00:00.597232,0.5,0.0,8.0,100,weighted choice,COMPLETE
3319,3319,38.0,2023-12-07 16:28:28.257549,2023-12-07 16:28:28.843752,0 days 00:00:00.586203,0.8,0.5,8.0,10,roulette wheel,COMPLETE
