,number,value,datetime_start,datetime_complete,duration,params_C,params_M,params_N,params_P,params_S,state
833,833,2.662724275835364,2023-12-05 22:49:41.502843,2023-12-05 22:49:41.968192,0 days 00:00:00.465349,0.95,0.33,2.0,50,roulette wheel,COMPLETE
834,834,2.606942047516663,2023-12-05 22:49:41.968443,2023-12-05 22:49:51.165009,0 days 00:00:09.196566,0.0,0.5,,20,roulette wheel,COMPLETE
835,835,2.748035404076465,2023-12-05 22:49:51.165268,2023-12-05 22:49:59.551946,0 days 00:00:08.386678,0.95,0.0,0.0,10,roulette wheel,COMPLETE
836,836,2.7589671926604606,2023-12-05 22:49:59.552220,2023-12-05 22:50:00.117076,0 days 00:00:00.564856,0.95,0.5,4.0,50,roulette wheel,COMPLETE
837,837,3.78130295899915,2023-12-05 22:50:00.117365,2023-12-05 22:50:00.731502,0 days 00:00:00.614137,0.6,0.0,1.0,50,roulette wheel,COMPLETE
838,838,2.829115112538921,2023-12-05 22:50:00.731765,2023-12-05 22:50:06.634862,0 days 00:00:05.903097,0.0,0.0,,10,random selection,COMPLETE
840,840,3.1446365827405893,2023-12-05 22:51:16.485630,2023-12-05 22:51:16.912266,0 days 00:00:00.426636,0.6,0.01,1.0,20,roulette wheel,COMPLETE
841,841,2.7353100170141085,2023-12-05 22:51:16.912532,2023-12-05 22:51:17.270665,0 days 00:00:00.358133,0.6,0.01,1.0,100,random selection,COMPLETE
842,842,2.7572035815103275,2023-12-05 22:51:17.270947,2023-12-05 22:51:39.309323,0 days 00:00:22.038376,0.0,0.5,,50,roulette wheel,COMPLETE
844,844,2.836038702372134,2023-12-05 22:51:39.801758,2023-12-05 22:52:01.238079,0 days 00:00:21.436321,0.0,0.5,,50,random selection,COMPLETE
846,846,2.758903492651387,2023-12-05 22:53:10.770107,2023-12-05 22:53:16.137238,0 days 00:00:05.367131,0.95,0.5,0.0,10,roulette wheel,COMPLETE
848,848,2.6658393369130806,2023-12-05 22:53:17.011311,2023-12-05 22:53:20.063995,0 days 00:00:03.052684,0.5,0.1,0.0,10,roulette wheel,COMPLETE
849,849,2.799126139851473,2023-12-05 22:53:20.064266,2023-12-05 22:53:25.349364,0 days 00:00:05.285098,0.8,0.5,0.0,10,roulette wheel,COMPLETE
850,850,2.6927430535967525,2023-12-05 22:53:25.349625,2023-12-05 22:53:56.462610,0 days 00:00:31.112985,0.0,0.33,,100,random selection,COMPLETE
853,853,2.784362673851199,2023-12-05 22:54:02.033831,2023-12-05 22:54:02.423224,0 days 00:00:00.389393,0.5,0.1,4.0,10,roulette wheel,COMPLETE
857,857,2.752238730525752,2023-12-05 22:54:04.245524,2023-12-05 22:54:04.591913,0 days 00:00:00.346389,0.8,0.1,2.0,20,roulette wheel,COMPLETE
858,858,2.7208189465511974,2023-12-05 22:54:04.592193,2023-12-05 22:54:05.112511,0 days 00:00:00.520318,0.6,0.0,4.0,20,random selection,COMPLETE
860,860,3.266790293368671,2023-12-05 22:54:05.606069,2023-12-05 22:54:05.827671,0 days 00:00:00.221602,0.95,0.0,2.0,100,roulette wheel,COMPLETE
861,861,2.751528654228687,2023-12-05 22:54:05.827957,2023-12-05 22:54:09.192385,0 days 00:00:03.364428,0.95,0.1,0.0,10,roulette wheel,COMPLETE
862,862,3.600986390566482,2023-12-05 22:54:09.192654,2023-12-05 22:54:09.597579,0 days 00:00:00.404925,0.95,0.01,4.0,10,roulette wheel,COMPLETE
864,864,2.795481243110392,2023-12-05 22:54:10.527374,2023-12-05 22:54:10.904215,0 days 00:00:00.376841,0.6,0.01,1.0,50,random selection,COMPLETE
865,865,2.7174499214705343,2023-12-05 22:54:10.904500,2023-12-05 22:54:11.361343,0 days 00:00:00.456843,0.8,0.33,1.0,50,random selection,COMPLETE
866,866,2.7608867439470623,2023-12-05 22:54:11.361617,2023-12-05 22:54:11.723070,0 days 00:00:00.361453,0.95,0.1,4.0,20,roulette wheel,COMPLETE
867,867,2.826587827416566,2023-12-05 22:54:11.723346,2023-12-05 22:54:17.653688,0 days 00:00:05.930342,0.5,0.1,0.0,20,roulette wheel,COMPLETE
868,868,2.672471197026632,2023-12-05 22:54:17.653951,2023-12-05 22:54:19.920551,0 days 00:00:02.266600,0.0,0.01,,10,roulette wheel,COMPLETE
869,869,2.8123402969255973,2023-12-05 22:54:19.920806,2023-12-05 22:55:01.038001,0 days 00:00:41.117195,0.0,0.5,,100,roulette wheel,COMPLETE
870,870,2.838975832515293,2023-12-05 22:55:01.038260,2023-12-05 22:55:01.629020,0 days 00:00:00.590760,0.6,0.5,1.0,10,roulette wheel,COMPLETE
871,871,2.808887934770089,2023-12-05 22:55:01.629294,2023-12-05 22:55:02.034291,0 days 00:00:00.404997,0.6,0.01,4.0,20,random selection,COMPLETE
873,873,2.8308328182398688,2023-12-05 22:55:02.687553,2023-12-05 22:55:35.808537,0 days 00:00:33.120984,0.0,0.33,,100,roulette wheel,COMPLETE
874,874,2.6098193616558354,2023-12-05 22:55:35.808845,2023-12-05 22:55:53.973434,0 days 00:00:18.164589,0.0,0.01,,100,random selection,COMPLETE
877,877,2.7944120709638485,2023-12-05 22:56:02.653195,2023-12-05 22:56:03.244789,0 days 00:00:00.591594,0.6,0.5,2.0,20,roulette wheel,COMPLETE
878,878,2.671260253835185,2023-12-05 22:56:03.245066,2023-12-05 22:56:13.421202,0 days 00:00:10.176136,0.0,0.01,,50,random selection,COMPLETE
879,879,2.7494512721188906,2023-12-05 22:56:13.421490,2023-12-05 22:56:13.990082,0 days 00:00:00.568592,0.95,0.5,4.0,10,random selection,COMPLETE
881,881,2.6578083927752134,2023-12-05 22:56:14.424016,2023-12-05 22:56:22.037851,0 days 00:00:07.613835,0.0,0.33,,20,roulette wheel,COMPLETE
882,882,3.571991864173774,2023-12-05 22:56:22.038126,2023-12-05 22:56:22.465970,0 days 00:00:00.427844,0.6,0.0,4.0,100,roulette wheel,COMPLETE
884,884,3.354250944343657,2023-12-05 22:56:23.082664,2023-12-05 22:56:23.438648,0 days 00:00:00.355984,0.95,0.01,4.0,20,roulette wheel,COMPLETE
885,885,2.827513007790871,2023-12-05 22:56:23.438910,2023-12-05 22:56:43.327313,0 days 00:00:19.888403,0.0,0.01,,100,roulette wheel,COMPLETE
886,886,2.6689982535228713,2023-12-05 22:56:43.327593,2023-12-05 22:56:43.663249,0 days 00:00:00.335656,0.8,0.01,1.0,50,random selection,COMPLETE
888,888,2.7393626325718268,2023-12-05 22:56:57.834043,2023-12-05 22:56:58.401121,0 days 00:00:00.567078,0.95,0.5,4.0,50,roulette wheel,COMPLETE
889,889,2.7103393119709964,2023-12-05 22:56:58.401399,2023-12-05 22:56:58.872088,0 days 00:00:00.470689,0.8,0.33,2.0,50,roulette wheel,COMPLETE
890,890,2.635126367804547,2023-12-05 22:56:58.872346,2023-12-05 22:57:04.035610,0 days 00:00:05.163264,0.0,0.1,,20,random selection,COMPLETE
891,891,2.6536310934488583,2023-12-05 22:57:04.035895,2023-12-05 22:57:04.524891,0 days 00:00:00.488996,0.6,0.33,2.0,100,random selection,COMPLETE
893,893,2.5442402728278544,2023-12-05 22:57:17.935621,2023-12-05 22:57:18.498881,0 days 00:00:00.563260,0.8,0.5,2.0,10,random selection,COMPLETE
894,894,2.7002446140596974,2023-12-05 22:57:18.499161,2023-12-05 22:57:46.565087,0 days 00:00:28.065926,0.95,0.1,0.0,100,roulette wheel,COMPLETE
895,895,3.0565791020452595,2023-12-05 22:57:46.565381,2023-12-05 22:57:46.981524,0 days 00:00:00.416143,0.5,0.01,2.0,50,roulette wheel,COMPLETE
897,897,2.5875444002062773,2023-12-05 22:57:47.772353,2023-12-05 22:57:55.337515,0 days 00:00:07.565162,0.0,0.33,,20,roulette wheel,COMPLETE
898,898,3.025454105305087,2023-12-05 22:57:55.337778,2023-12-05 22:57:55.713530,0 days 00:00:00.375752,0.6,0.01,2.0,100,roulette wheel,COMPLETE
900,900,2.662078762931933,2023-12-05 22:57:56.081557,2023-12-05 22:58:04.670349,0 days 00:00:08.588792,0.8,0.33,0.0,20,roulette wheel,COMPLETE
901,901,2.658524472016427,2023-12-05 22:58:04.670723,2023-12-05 22:58:05.230942,0 days 00:00:00.560219,0.8,0.5,2.0,50,roulette wheel,COMPLETE
902,902,2.846760976113846,2023-12-05 22:58:05.231216,2023-12-05 22:58:05.648425,0 days 00:00:00.417209,0.5,0.01,4.0,50,roulette wheel,COMPLETE
907,907,2.641095526616088,2023-12-05 22:58:51.337125,2023-12-05 22:58:51.915428,0 days 00:00:00.578303,0.8,0.5,4.0,10,random selection,COMPLETE
908,908,2.6956960922474686,2023-12-05 22:58:51.915693,2023-12-05 22:58:52.225377,0 days 00:00:00.309684,0.95,0.0,2.0,50,random selection,COMPLETE
909,909,2.7001912069855076,2023-12-05 22:58:52.225665,2023-12-05 22:59:02.035267,0 days 00:00:09.809602,0.5,0.5,0.0,20,random selection,COMPLETE
910,910,3.5984724555909,2023-12-05 22:59:02.035635,2023-12-05 22:59:02.496452,0 days 00:00:00.460817,0.6,0.0,4.0,100,roulette wheel,COMPLETE
911,911,2.7846802929455876,2023-12-05 22:59:02.496727,2023-12-05 22:59:12.602641,0 days 00:00:10.105914,0.0,0.01,,50,random selection,COMPLETE
912,912,2.8021608458287965,2023-12-05 22:59:12.602925,2023-12-05 22:59:13.106951,0 days 00:00:00.504026,0.6,0.33,2.0,100,roulette wheel,COMPLETE
913,913,2.692880040557213,2023-12-05 22:59:13.107235,2023-12-05 22:59:13.679383,0 days 00:00:00.572148,0.8,0.5,4.0,20,roulette wheel,COMPLETE
916,916,2.6709024266416237,2023-12-05 22:59:19.213771,2023-12-05 22:59:19.590225,0 days 00:00:00.376454,0.5,0.1,2.0,100,roulette wheel,COMPLETE
918,918,2.7444577231025837,2023-12-05 22:59:33.817089,2023-12-05 22:59:34.195296,0 days 00:00:00.378207,0.5,0.1,1.0,50,roulette wheel,COMPLETE
920,920,2.765944930480098,2023-12-05 22:59:34.839437,2023-12-05 22:59:35.326111,0 days 00:00:00.486674,0.8,0.33,4.0,10,roulette wheel,COMPLETE
921,921,3.1723508946524257,2023-12-05 22:59:35.326391,2023-12-05 22:59:35.649733,0 days 00:00:00.323342,0.95,0.01,2.0,50,roulette wheel,COMPLETE
923,923,2.8114447359288506,2023-12-05 23:00:03.996999,2023-12-05 23:00:04.478055,0 days 00:00:00.481056,0.8,0.33,4.0,20,roulette wheel,COMPLETE
925,925,2.8745355647001616,2023-12-05 23:00:04.861114,2023-12-05 23:00:05.235637,0 days 00:00:00.374523,0.5,0.1,2.0,100,roulette wheel,COMPLETE
926,926,2.6710560781494337,2023-12-05 23:00:05.235918,2023-12-05 23:00:05.699839,0 days 00:00:00.463921,0.95,0.33,1.0,10,roulette wheel,COMPLETE
927,927,3.001634054065405,2023-12-05 23:00:05.700119,2023-12-05 23:00:06.036141,0 days 00:00:00.336022,0.8,0.01,1.0,50,roulette wheel,COMPLETE
928,928,2.837078722047177,2023-12-05 23:00:06.036422,2023-12-05 23:00:11.953194,0 days 00:00:05.916772,0.0,0.0,,10,random selection,COMPLETE
931,931,2.7850924188165935,2023-12-05 23:00:26.198766,2023-12-05 23:00:26.755482,0 days 00:00:00.556716,0.8,0.5,2.0,10,random selection,COMPLETE
932,932,2.6927430535967525,2023-12-05 23:00:26.755770,2023-12-05 23:00:35.984249,0 days 00:00:09.228479,0.0,0.5,,20,roulette wheel,COMPLETE
934,934,2.9078469069414545,2023-12-05 23:00:38.466320,2023-12-05 23:01:34.127482,0 days 00:00:55.661162,0.0,0.0,,100,roulette wheel,COMPLETE
938,938,2.7846651497725796,2023-12-05 23:02:20.553769,2023-12-05 23:02:25.237996,0 days 00:00:04.684227,0.0,0.5,,10,roulette wheel,COMPLETE
939,939,3.5820066123216536,2023-12-05 23:02:25.238268,2023-12-05 23:02:25.661462,0 days 00:00:00.423194,0.95,0.0,1.0,50,roulette wheel,COMPLETE
940,940,2.645083397466688,2023-12-05 23:02:25.661731,2023-12-05 23:02:26.320803,0 days 00:00:00.659072,0.5,0.0,2.0,10,random selection,COMPLETE
941,941,2.920772757937131,2023-12-05 23:02:26.321075,2023-12-05 23:02:30.211770,0 days 00:00:03.890695,0.0,0.33,,10,roulette wheel,COMPLETE
943,943,2.918411372431714,2023-12-05 23:02:59.870318,2023-12-05 23:03:12.503022,0 days 00:00:12.632704,0.8,0.01,0.0,50,roulette wheel,COMPLETE
944,944,2.731037835817972,2023-12-05 23:03:12.503303,2023-12-05 23:03:12.967169,0 days 00:00:00.463866,0.8,0.33,1.0,100,random selection,COMPLETE
945,945,3.341618417516584,2023-12-05 23:03:12.967453,2023-12-05 23:03:13.510639,0 days 00:00:00.543186,0.8,0.0,2.0,10,roulette wheel,COMPLETE
946,946,2.5440896975564784,2023-12-05 23:03:13.510919,2023-12-05 23:03:17.668580,0 days 00:00:04.157661,0.5,0.33,0.0,10,random selection,COMPLETE
947,947,3.793277416366293,2023-12-05 23:03:17.668857,2023-12-05 23:03:18.307616,0 days 00:00:00.638759,0.5,0.0,2.0,100,roulette wheel,COMPLETE
948,948,2.585366880304588,2023-12-05 23:03:18.307882,2023-12-05 23:03:52.072966,0 days 00:00:33.765084,0.5,0.33,0.0,100,random selection,COMPLETE
949,949,2.8121584462038016,2023-12-05 23:03:52.073259,2023-12-05 23:03:52.676552,0 days 00:00:00.603293,0.6,0.5,4.0,10,roulette wheel,COMPLETE
950,950,2.693393814441243,2023-12-05 23:03:52.676823,2023-12-05 23:03:53.162149,0 days 00:00:00.485326,0.6,0.33,2.0,100,random selection,COMPLETE
951,951,2.737233560286213,2023-12-05 23:03:53.162445,2023-12-05 23:04:29.740799,0 days 00:00:36.578354,0.8,0.0,0.0,50,roulette wheel,COMPLETE
953,953,2.7170604115889327,2023-12-05 23:04:30.376473,2023-12-05 23:05:11.342547,0 days 00:00:40.966074,0.0,0.5,,100,roulette wheel,COMPLETE
954,954,2.7210633836752947,2023-12-05 23:05:11.342819,2023-12-05 23:05:11.705150,0 days 00:00:00.362331,0.6,0.1,2.0,100,roulette wheel,COMPLETE
956,956,2.747793375802789,2023-12-05 23:05:12.355545,2023-12-05 23:05:43.628697,0 days 00:00:31.273152,0.0,0.33,,100,random selection,COMPLETE
958,958,3.1536122100771946,2023-12-05 23:05:48.333974,2023-12-05 23:05:58.451251,0 days 00:00:10.117277,0.0,0.01,,50,random selection,COMPLETE
959,959,2.7257030607435735,2023-12-05 23:05:58.451540,2023-12-05 23:06:37.055628,0 days 00:00:38.604088,0.95,0.0,0.0,50,roulette wheel,COMPLETE
960,960,2.631136672456483,2023-12-05 23:06:37.055983,2023-12-05 23:06:37.390667,0 days 00:00:00.334684,0.95,0.1,1.0,20,random selection,COMPLETE
963,963,2.8397006547224484,2023-12-05 23:06:47.695816,2023-12-05 23:06:48.062284,0 days 00:00:00.366468,0.6,0.1,2.0,20,random selection,COMPLETE
964,964,2.944877147215187,2023-12-05 23:06:48.062551,2023-12-05 23:06:48.579467,0 days 00:00:00.516916,0.6,0.33,4.0,10,roulette wheel,COMPLETE
965,965,2.768617511830573,2023-12-05 23:06:48.579756,2023-12-05 23:07:11.352735,0 days 00:00:22.772979,0.6,0.01,0.0,100,roulette wheel,COMPLETE
967,967,2.5993278597073717,2023-12-05 23:07:12.033886,2023-12-05 23:07:12.609670,0 days 00:00:00.575784,0.6,0.5,1.0,100,random selection,COMPLETE
968,968,2.7683787359182666,2023-12-05 23:07:12.609955,2023-12-05 23:07:13.221273,0 days 00:00:00.611318,0.5,0.0,4.0,10,random selection,COMPLETE
971,971,2.8127038245606797,2023-12-05 23:08:29.782887,2023-12-05 23:08:30.375138,0 days 00:00:00.592251,0.6,0.5,2.0,50,random selection,COMPLETE
973,973,2.6521017893861103,2023-12-05 23:08:39.715216,2023-12-05 23:08:42.414804,0 days 00:00:02.699588,0.0,0.1,,10,roulette wheel,COMPLETE
974,974,2.772079727630957,2023-12-05 23:08:42.415081,2023-12-05 23:09:06.148600,0 days 00:00:23.733519,0.5,0.5,0.0,50,roulette wheel,COMPLETE
975,975,2.6674444454118884,2023-12-05 23:09:06.148891,2023-12-05 23:09:06.624539,0 days 00:00:00.475648,0.8,0.33,2.0,10,roulette wheel,COMPLETE
976,976,3.210368999226938,2023-12-05 23:09:06.624819,2023-12-05 23:09:07.050637,0 days 00:00:00.425818,0.6,0.01,1.0,20,roulette wheel,COMPLETE
978,978,2.848087340282371,2023-12-05 23:09:40.328159,2023-12-05 23:09:40.894954,0 days 00:00:00.566795,0.95,0.5,4.0,10,random selection,COMPLETE
979,979,2.7110211326868288,2023-12-05 23:09:40.895240,2023-12-05 23:09:41.453082,0 days 00:00:00.557842,0.8,0.5,2.0,100,roulette wheel,COMPLETE
981,981,2.9017006843484516,2023-12-05 23:09:41.921692,2023-12-05 23:09:42.379911,0 days 00:00:00.458219,0.8,0.33,1.0,20,random selection,COMPLETE
982,982,3.292960551319132,2023-12-05 23:09:42.380219,2023-12-05 23:09:42.902044,0 days 00:00:00.521825,0.8,0.0,4.0,10,roulette wheel,COMPLETE
983,983,2.7365500565716965,2023-12-05 23:09:42.902323,2023-12-05 23:09:43.242988,0 days 00:00:00.340665,0.95,0.01,2.0,20,random selection,COMPLETE
985,985,2.681303329931675,2023-12-05 23:09:43.896884,2023-12-05 23:09:44.282036,0 days 00:00:00.385152,0.6,0.01,4.0,50,random selection,COMPLETE
986,986,2.731270090965774,2023-12-05 23:09:44.282342,2023-12-05 23:09:51.812013,0 days 00:00:07.529671,0.0,0.33,,20,random selection,COMPLETE
987,987,2.553988056412416,2023-12-05 23:09:51.812333,2023-12-05 23:09:52.218235,0 days 00:00:00.405902,0.8,0.01,4.0,10,random selection,COMPLETE
988,988,2.9958838792563633,2023-12-05 23:09:52.218549,2023-12-05 23:09:52.697088,0 days 00:00:00.478539,0.6,0.33,1.0,100,random selection,COMPLETE
991,991,2.665485707119293,2023-12-05 23:10:02.545112,2023-12-05 23:10:07.903731,0 days 00:00:05.358619,0.8,0.01,0.0,20,roulette wheel,COMPLETE
994,994,2.6846449207335943,2023-12-05 23:10:09.581232,2023-12-05 23:10:10.136051,0 days 00:00:00.554819,0.95,0.5,2.0,10,roulette wheel,COMPLETE
997,997,2.648939719767577,2023-12-05 23:10:11.454140,2023-12-05 23:10:11.791779,0 days 00:00:00.337639,0.95,0.01,1.0,20,random selection,COMPLETE
999,999,2.7597879222307533,2023-12-05 23:10:12.180890,2023-12-05 23:10:12.619971,0 days 00:00:00.439081,0.5,0.01,1.0,20,random selection,COMPLETE
1000,1000,2.6404162203013453,2023-12-05 23:10:12.620253,2023-12-05 23:10:18.025471,0 days 00:00:05.405218,0.95,0.5,0.0,10,roulette wheel,COMPLETE
1001,1001,2.740049611976469,2023-12-05 23:10:18.025760,2023-12-05 23:11:23.612726,0 days 00:01:05.586966,0.6,0.0,0.0,100,roulette wheel,COMPLETE
1002,1002,2.7588141032766105,2023-12-05 23:11:23.613017,2023-12-05 23:11:24.166543,0 days 00:00:00.553526,0.95,0.5,2.0,10,random selection,COMPLETE
1003,1003,2.5653676236887093,2023-12-05 23:11:24.166851,2023-12-05 23:11:24.649364,0 days 00:00:00.482513,0.8,0.33,4.0,100,roulette wheel,COMPLETE
1004,1004,2.635245800848268,2023-12-05 23:11:24.649642,2023-12-05 23:11:25.240929,0 days 00:00:00.591287,0.6,0.5,2.0,20,roulette wheel,COMPLETE
1005,1005,2.562152318364975,2023-12-05 23:11:25.241216,2023-12-05 23:11:25.584159,0 days 00:00:00.342943,0.8,0.0,4.0,50,random selection,COMPLETE
1006,1006,2.672168721105252,2023-12-05 23:11:25.584461,2023-12-05 23:11:25.919970,0 days 00:00:00.335509,0.8,0.1,1.0,50,random selection,COMPLETE
1007,1007,2.5190758448509754,2023-12-05 23:11:25.920394,2023-12-05 23:11:31.222723,0 days 00:00:05.302329,0.8,0.01,0.0,20,random selection,COMPLETE
1008,1008,2.7364267789647165,2023-12-05 23:11:31.223026,2023-12-05 23:11:31.697681,0 days 00:00:00.474655,0.8,0.33,2.0,100,roulette wheel,COMPLETE
1009,1009,2.687443503643478,2023-12-05 23:11:31.697965,2023-12-05 23:11:32.074931,0 days 00:00:00.376966,0.6,0.1,4.0,50,roulette wheel,COMPLETE
1011,1011,2.683952347131627,2023-12-05 23:11:32.580383,2023-12-05 23:11:33.056936,0 days 00:00:00.476553,0.8,0.33,2.0,20,roulette wheel,COMPLETE
1013,1013,2.6417103050445325,2023-12-05 23:11:33.763496,2023-12-05 23:11:51.759292,0 days 00:00:17.995796,0.0,0.33,,50,roulette wheel,COMPLETE
1015,1015,2.6468757071177142,2023-12-05 23:11:52.642484,2023-12-05 23:11:56.972272,0 days 00:00:04.329788,0.0,0.01,,20,roulette wheel,COMPLETE
1016,1016,2.608133411616491,2023-12-05 23:11:56.972563,2023-12-05 23:12:14.810552,0 days 00:00:17.837989,0.0,0.33,,50,roulette wheel,COMPLETE
1017,1017,2.6954105421053165,2023-12-05 23:12:14.810833,2023-12-05 23:12:38.887417,0 days 00:00:24.076584,0.95,0.5,0.0,50,random selection,COMPLETE
1018,1018,2.7134543730487133,2023-12-05 23:12:38.887885,2023-12-05 23:12:39.485315,0 days 00:00:00.597430,0.6,0.5,4.0,50,roulette wheel,COMPLETE
1019,1019,3.743408301223913,2023-12-05 23:12:39.485593,2023-12-05 23:12:39.929970,0 days 00:00:00.444377,0.8,0.0,1.0,100,roulette wheel,COMPLETE
1020,1020,2.7334487048474605,2023-12-05 23:12:39.930249,2023-12-05 23:12:44.314188,0 days 00:00:04.383939,0.0,0.01,,20,roulette wheel,COMPLETE
1022,1022,2.8879978723719697,2023-12-05 23:12:44.825607,2023-12-05 23:12:45.245510,0 days 00:00:00.419903,0.5,0.01,2.0,50,roulette wheel,COMPLETE
1023,1023,2.888038560583031,2023-12-05 23:12:45.245792,2023-12-05 23:12:45.595559,0 days 00:00:00.349767,0.8,0.1,2.0,100,roulette wheel,COMPLETE
1025,1025,3.466271739913059,2023-12-05 23:12:46.103382,2023-12-05 23:12:46.662997,0 days 00:00:00.559615,0.8,0.0,1.0,20,roulette wheel,COMPLETE
1026,1026,2.6824216623785953,2023-12-05 23:12:46.663282,2023-12-05 23:12:54.188699,0 days 00:00:07.525417,0.0,0.33,,20,random selection,COMPLETE
1027,1027,2.7945944270839673,2023-12-05 23:12:54.188990,2023-12-05 23:13:00.111015,0 days 00:00:05.922025,0.5,0.1,0.0,20,roulette wheel,COMPLETE
1029,1029,2.614671468356768,2023-12-05 23:13:00.704385,2023-12-05 23:13:01.317773,0 days 00:00:00.613388,0.5,0.5,1.0,50,roulette wheel,COMPLETE
1030,1030,3.709311402759164,2023-12-05 23:13:01.318065,2023-12-05 23:13:01.917022,0 days 00:00:00.598957,0.6,0.0,2.0,50,roulette wheel,COMPLETE
1031,1031,2.621036121471427,2023-12-05 23:13:01.917315,2023-12-05 23:13:02.479630,0 days 00:00:00.562315,0.8,0.5,2.0,100,roulette wheel,COMPLETE
1032,1032,2.746254134145843,2023-12-05 23:13:02.479909,2023-12-05 23:13:09.985924,0 days 00:00:07.506015,0.0,0.33,,20,random selection,COMPLETE
1034,1034,2.671562729756565,2023-12-05 23:13:57.414097,2023-12-05 23:13:57.709305,0 days 00:00:00.295208,0.95,0.01,1.0,100,random selection,COMPLETE
1035,1035,2.6718503602339516,2023-12-05 23:13:57.709602,2023-12-05 23:14:22.018678,0 days 00:00:24.309076,0.8,0.5,0.0,50,roulette wheel,COMPLETE
1037,1037,2.617832585351683,2023-12-05 23:14:49.067157,2023-12-05 23:15:23.541051,0 days 00:00:34.473894,0.6,0.0,0.0,50,roulette wheel,COMPLETE
1038,1038,2.7764049858725324,2023-12-05 23:15:23.541353,2023-12-05 23:15:47.453066,0 days 00:00:23.911713,0.8,0.01,0.0,100,roulette wheel,COMPLETE
1039,1039,2.9854667575033833,2023-12-05 23:15:47.453477,2023-12-05 23:15:47.807829,0 days 00:00:00.354352,0.8,0.1,2.0,10,roulette wheel,COMPLETE
1040,1040,2.712203993967207,2023-12-05 23:15:47.808152,2023-12-05 23:15:48.385674,0 days 00:00:00.577522,0.6,0.5,2.0,100,random selection,COMPLETE
1041,1041,2.827045505691733,2023-12-05 23:15:48.385978,2023-12-05 23:15:53.483714,0 days 00:00:05.097736,0.6,0.01,0.0,20,roulette wheel,COMPLETE
1042,1042,3.6787645451303574,2023-12-05 23:15:53.484005,2023-12-05 23:15:54.161647,0 days 00:00:00.677642,0.5,0.0,2.0,20,roulette wheel,COMPLETE
1043,1043,3.2635962693955776,2023-12-05 23:15:54.161936,2023-12-05 23:15:54.589687,0 days 00:00:00.427751,0.8,0.01,2.0,10,roulette wheel,COMPLETE
1044,1044,2.6754093506449466,2023-12-05 23:15:54.589981,2023-12-05 23:15:55.083349,0 days 00:00:00.493368,0.6,0.33,2.0,20,random selection,COMPLETE
1046,1046,2.8906102240151914,2023-12-05 23:15:55.467637,2023-12-05 23:15:56.010932,0 days 00:00:00.543295,0.95,0.5,1.0,50,random selection,COMPLETE
